상가업소번호,가게명,리뷰,evaluation,sentiment,persent
MA010120220813682123,꼼보포차 신촌2호점,좋아여,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813682123,꼼보포차 신촌2호점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813682123,꼼보포차 신촌2호점,맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813682123,꼼보포차 신촌2호점,짬뽕라면 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813682123,꼼보포차 신촌2호점,좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813682123,꼼보포차 신촌2호점,굿,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813682123,꼼보포차 신촌2호점,ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800574359,요이스시,대하 크림구이 맛있엇어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800574359,요이스시,친절해요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800574359,요이스시,먹느라 사진을 못찍었네요  회 도톰하고 너무 맛있어요! 모든게완벽했습니다 재방문 의사 오백프로 !!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800574359,요이스시,너무너무 맛나요! 친절은 그닥 ㅎ,(긍정 확률 : 0.85) 긍정,긍정,0.85
MA010120220800574359,요이스시,정말 오랜 단골인데 막 친절하진 않으시지만 맛이 변함없어 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800574359,요이스시,초밥도 맛있도 가성비도 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220800574359,요이스시,광어보다 연어를 좋아하는데 먹고싶은 종류로 12개 골라서 먹을 수 있는게 정말 좋았습니다.  제가 갔을 때는 손님이 아무도 없어서 맛이 별로일까 걱정했는데 모두 초밥 모두 신선하고 맛있었어요. 재방문 의사 있습니다!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,가게 분위기 너무 좋아요! 따듯하게 칵테일 잘 마시고 갑니다 ㅎㅎ 사장님께서 너무 친절하시고 서비스로 빙수도 주셨어요!!🍨 딱 옛날 빙수 느낌이라 넘 맛있어요 >< 추워서 루프탑에서는 잠깐 사진만 찍었는데 조명 짱짱이라 사진 완전 잘나와요❤️‍🔥 칵테일 먹으려 하시는 분들 왕 추천🤗,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,들어가자마자 예쁘게 꾸며져 있는 매장에 반했어요✨✨ 스카이문이라는 이름에 맞게 꾸며져 있었고 노래도 로맨틱해서 분위기가 너무 좋아 연인이나 친구들이랑 오는거 추천드려요~ 미도리샤워랑 블루하와이안 시켰는데 칵테일이 이렇게 이쁘다니!! 밥을 먹고와서 조금밖에 못먹었는데 다음에 또 와서 다른것도 먹어봐야겠어용 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,"신촌 술집으로 완전 추천합니다! 분위기도 좋고 인테리어도 구석구석 디테일하게 되게 예뻐요,, 틀어주는 노래도 좋고 ! 다시 찾아오게 될 것 같은 곳이에요",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,칵테일 땡겨서 간 곳인데 사장님 엄청 친절하시고 칵테일이랑 감자튀김 안주도 맛있었어요ㅎㅎ 분위기도 좋고 음악 선정이 진짜 짱😍👍👍,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,칵테일도 예쁘게 나오고 맛도 있어요 바로 디제잉하는 것도 구경하면서 술 마시기 좋아용 !,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,가게 분위기가 진짜 좋아요 사장님이랑 직원분들도 너무 친절하시고 음료 기깔나게 말아주심 인스타사진 건지기 딱 좋은 곳!! (주말엔 디제잉도 볼 수 있음!),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기깡패😝 감튀랑 버팔로윙 존맛ㅎㅎ 사장님도 짱 친절해서 좋았어요👍,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,피자가 맛있고 칵테일도 너무 맛있어요😋 코코넛 좋아하시면 피나콜라다와 블루하와이안 다 맛있으실거예요! 서비스로 주신 빙수까지 맛있게 먹었습니다:) 또 올게요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님께서 너무 친절하시구 음식 또한 맛이 엄청납니당 푸푸 다음에 또 오구싶구 음식 말고도 사진 찍을 수 있는곳이 많아서 직접 와보시는것도 좋을 것 같아용ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기 엄청 좋고 술 종류도 많아서 데이트 코스로 짱!!!! ♥♥♥♥,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,직원분들 정말 친절해요~! 루프탑도 실매 분위기도 너무 좋고 인테리어도 알록달록 컬러풀해서 귀엽고 예뻐요! 연인들이 오기 정말 좋은 곳이에요!! 오래 머무르면서 대화하기 딱 좋은 분위기에요!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,신촌에 이런 분위기의 칵테일바가 있다니.. 넘 추천합니다 인테리어도 맛도 최고,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,너무 맛있고 분위기좋구 즐거운 사람들과 행복한시간 보냈어요 감사합니당 ><🧡🧡,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님 너무친절하시구 여기 갬성 넘 좋당 포토존맛집에 분위기맛집인듯! 그리고 칵테일도 되게 다양했다! 논알콜칵테일도있어 좋았당,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,가게가 감성적이라 마음에 들었습니다! 술도 다양하고 맛있어요! 친절하셔서 더 좋았어요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님 친절하고 분위기 너무 좋아요♡♡ 또 가고싶은 곳이예요♡,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,음식이 정말 맛있어요! 칵테일도 이쁘게 나오고 루프탑도 있어서 더 분위기 좋았어요ㅎㅎ 사장님이 담요 있다고도 말씀해주시고 친절하셔서 기분 좋았습니당,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,루프탑 펍 분위기도 좋고 칵테일도 너무 맛있고 좋아요!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기도 너무 좋고 친절해요>_<♡,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,소박한 분위기의 칵테일바였어요 여자친구랑 같이 간건데 평일 새벽인 탓에 손님이 많지 않아서 여자친구랑 누구 눈치 안 보고 진솔한 얘기 하다 왔습니다. 사장님께서도 굉장히 친절하셔서 사장님 때문에라도 다시 오고 싶다는 생각이 들었습니다.  다음 번에 또 신촌에 오게 된다면 재방문 의사 있는 곳입니다.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,이번에 처음 방문했는데 사장님이 너무 친절하시고 분위기도좋았어요! 칵테일이랑 안주도 너무 맛있어서 다음에 또 올 것 같네요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,술도 너무 맛있고 사장님도 친절하셔서 좋아요 ~~~ 인테리어도 진짜 이뻐요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기가 너무 좋아요!!! 루프탑 처음 와보는데 데이트 장소로 추천!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기 짱좋아요! 안주 가성비 좋구 칵테일도 맛있어요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기도 좋고 맛도 있어요 굿굿👍👍,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,"신촌에서 찾은 분위기 좋은 칵테일집입니다! 분위기가 좋아 친구나 연인과 대화하기도 좋고, 음식도 맛있어요☺️인테리어도 예뻐서 루프탑에 앉아 시간 보내기 좋아요👍👍 사장님도 너무 친절하셔서 좋은 시간 보내다가 갑니다~!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기도 좋구♡♡ 사장님도 왕친절하세요~~ 신촌 분위기 좋는 칵테일바 루프탑입니다😄,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기가 좋고 음악이 좋네요 사장님이 친절해요 가게가 너무 예뻐서 사진 찍기가 좋습니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,너무 맛있고 분위기 좋고 함께 얘기 나누기 좋은 칵테일바💕 좋아요 3천만큼!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,넘예쁘고 음식도 맛있어요 ㅎㅎ 사장님이 친절하게 안내해주셨어요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,너무 입쁘네영 준위기도 조아요,(긍정 확률 : 0.92) 긍정,긍정,0.92
MA010120220813099356,스카이문 루프탑,분위기가 좋고 사장님이 친절하십니다,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,루프탑이 있어 좋아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기 너무 좋아요. 분위기에 취해서 술을 계속 먹었다는..^^,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님이 너무 좋으시고 외국에 온것마냥 루프탑에서 맛있게 즐길수있는것같아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,"조명 색감이랑 루프탑 보고 방문했는데 실내가 분위가 넘 좋아서 실내에서 마시고 가요~^^ 칵테일을 나무 궤짝에 담아서 주시는 거 너무 귀엽구여ㅜㅜ 밥을 먹고 와서 안주는 가볍게 나쵸로 시켰는데 살사소스가 톡쏘는게 완죤 맛있어요,,, 치즈소스가 없는건 살짝 아쉽네요ㅠ 서비스 빙수도 사각젤리랑 떡이 들어가서 추억의 맛 그 자체.. 사장님도 친절하고 기분좋게 시간 보낼 수 있었습니당;-; !!",(긍정 확률 : 0.94) 긍정,긍정,0.94
MA010120220813099356,스카이문 루프탑,안주가 넘 맛있고 칵테일도 너무 맛있어요 빙수도 짱,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,"인테리어 진짜 이뻐요ㅋㅋㅋ사장님도 친절하고 술이 진짜 다양해서 여러명이 와서도 각자 좋아하는 술로 먹을수도 있고 인터넷으로 볼땐 메뉴가 많이 없어서 걱정했는데 각 술에 맞는 안주세트도 있고 맛있어요!! 사장님이 주신 팥빙수 서비스 ,서비스마저도 너무 맛있자나!!! 사장님도 친절하고 음악도 내취향..🫶🏻기분좋은 곳이에요!",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,루프탑도 있고 인테리어 아기자기하게 이쁘게 잘 꾸며져 있습니다 조용하게 대화하기 좋아요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,"스카이 문 간판이 너무 이뻐서 들어왔는데, 루프탑이 진짜 이뻐요! 날씨 좋은 날  여자친구랑 같이 오면 좋을 것같아요😊",(긍정 확률 : 0.97) 긍정,긍정,0.97
MA010120220813099356,스카이문 루프탑,가끔 생각나서 오게되요~ 분위기 좋구 맛나여,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,분위기가 좋고 데이트하기 좋은거같아요,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,양도 많고 사장님이 너무너무 친절해요!!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님 너무 친절하시고 무엇보다 인테리어가 포토존이 많아서 하나하나 감성 인스타 사진 건지기 아요~ 칵테일 너무 맛있습니다:) 피치 크러쉬 달달하고 맛있습니다. 복숭아 음료같이 맛있어요~ 블루하와이안 색이 영롱해서 예뻐요! 데이트하기 좋은 잔잔한 장소로 루프탑까지 있어서 여름밤 칵테일 하기 좋은 장소로 추천해유~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,조용히 대화하기 좋은곳이에요:-),(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,루프탑에서 분위기 내기 좋아요. 칵테일 잘마셨습니당,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님 진짜 완전 친절 하세요 ㅠㅠ 노래도 좋고 루프탑도 있어요 그리고 올라가는길이너무 예뻐서 감탄했어요!! 데이트 하기 좋은거같아요ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,예쁘고 조용해서 너무 좋아요!! ⸝⸝ ᷇࿀ ᷆⸝⸝ 사장님도 엄청 친절하세요 ⋆͛♡⋆͛,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,조용하고 분위기 좋아요! ☺️☺️ 친구랑 사진찍기 딱!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,인테리어가 너무 예쁘고 사장님도 친절해요! 술종류도 다양하구 너무 좋습니다!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,루프탑 분위기가 아늑해서 너무 좋아요!!  인테리어부터 칵테일까지 완전 제대로 취향 저격했어요ㅠㅜㅠ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,"우연히 방문한 루프탑 칵테일바, 사장님도 친절하시고 칵테일도 다양하고 분위기도 짱 조아요!!ㅎㅎ 루프탑도 있어 요즘 날씨에 너무 좋을꺼 같아요:-)",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,너무 예쁘고 맛있어요 남자친구랑 왔는데 좋더라구요 데이트코스로 추천해요! 날 너무 추워지기 전에 루프탑에서 꼭 드셔보세요🥰,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,신촌에서 제일 예쁜 루프탑 칵테일바에요💖💖 남자친구랑 오기 너무 좋아요💖 가게도 너무 이쁘고 사장님도 친절하고 좋습니다 ㅎㅎ 여기 자주 올 것 같아요~!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,루프탑 분위기가 너무 좋아요!! 가게도 너무 예쁘게 꾸며져 있구 칵테일도 맛있습니다ㅎㅎ 다음에 신촌 올 때 또 오고 싶어요..!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,날씨가 좋아서 루프탑 찾다가 들어왔는데 분위기가 너무너무 좋아요!!! 신촌오면 자주 올거같아요♡ 사장님도 친절하시고 피자도 맛있어요!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,칵테일 한 잔 하면서 수다떨기 너무 좋은 분위기입니다 :),(긍정 확률 : 0.90) 긍정,긍정,0.90
MA010120220813099356,스카이문 루프탑,너무 친절하고~~ 너무 이뻐서 데이트하기 딱 좋아요~~ 강추! 강추!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,진짜이뻐요 너무좋아요 ㅎㅎ,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,사장님 너무 친절하고 분위기가 장난아니에요.. 옥상 말고 실내에는 디제이가 있으신데 금토에만 한대요 그때 맞춰서 한번 더 오고싶어요! 잘 놀다가 갑니다~,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,너무 예쁘고 분위기낼때 짱입니다~!!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220813099356,스카이문 루프탑,술이 맛있네요 루프탑도 분위기 있어요 강추,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220814185142,기중상점,"기본 안주도 좋고, 메뉴도 맛있어요~",(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220814185142,기중상점,레트로 인테리어가 특징인 곳이에요. 3040들이 가면 추억 돋는 곳.,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220814185142,기중상점,안주는 무난하지만 특별한 감성과 기본 안주가 다양한곳,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804044998,김덕후의곱창조 신촌점,신촌 김덕후 너무 맛있어요 정말 오랜단골입니다!,(긍정 확률 : 0.98) 긍정,긍정,0.98
MA010120220804044998,김덕후의곱창조 신촌점,순두부찌개말고 곱창전골이 나왔는데 맛있었어요! 곱창은 늘 맛있지만 안터지게 먹는 법이 궁금하네요..😅,(긍정 확률 : 0.98) 긍정,긍정,0.98
