상가업소번호,가게명,리뷰,evaluation
MA010120220806024744,라 끌레,서울 여행중 백미였습니다. 트렌디한 재즈 클럽보다 이렇게 세월의 흐름이 묻어있는 가게를 찾고 싶었는데 사장님의 연세와 함께 무르익어가고 있는 가게의 분위기가 너무 감동적이였어요.  취향에따라 호불호가 갈리겠지만 빈티지무드를 좋아하는 사람들에게는 추천해요. 2부에 가서 선택가능한알콜 종류가 다양하지는 않았지만 음악과 함께 분위기를 즐기기에는 좋았습니다.  연인들끼리 가면 좀더 가까워 질수 있는 공간이었어요,(긍정 확률 : 0.99) 긍정
MA010120220806024744,라 끌레,굿,(긍정 확률 : 0.94) 긍정
MA010120220806024744,라 끌레,굿,(긍정 확률 : 0.94) 긍정
MA010120220806024744,라 끌레,분위기 너무 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220806024744,라 끌레,처음 가봤는데 너무 좋았어요,(긍정 확률 : 0.98) 긍정
MA010120220806024744,라 끌레,가성비 분위기 모두 흠잡을데 없이 좋아요! 선곡도 부담스럽지 않고 좋네요,(긍정 확률 : 0.99) 긍정
MA010120220806024744,라 끌레,웨이팅은 좀 길었지만 재즈 감성이 넘치는 바입니다..! 음악도 분위기도 너무 좋았어요!,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,"카페 너무 좋네요. 고즈넉하고 예쁘고 까눌레도 맛있구, 친절해요:)",(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,카페가 생각보다좁긴하지만 넘 예쁘고 커피도 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,애플파이가 진리!! 꼭드세요 딸기쨈파이는 그정도는 아님 ㅋㅋㅋ  커피도 맛잇어요  인테리어가 예쁨!!,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,분위기는 말모  커피 너무나 맛있어요,(긍정 확률 : 0.97) 긍정
MA010120220806167899,네마커피 삼청점,직원들이 친절하고 인테리어와 뷰가 감성적이다. 재방문 의사 있음 💘,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,커피 맛있고 가격도 좋고 뷰도 좋고,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,아담한 듯 넓으면서도 공간 예쁜 카페 삼청동오면 늘 생각나는 카페 커피 디저트 모두 맛있고 직원분들 모두 친절하세오:),(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,👍한옥 인테리어가 너무 예쁨 👍커피도 맛있음 👍커피 원두 종류가 많아서 취향대로 고를 수 있음 👍사진 완전 잘 나옴,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,"너모 이쁜 곳, 잠깐 쉬어가기 좋은 곳이었어요!",(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,^^,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,굿,(긍정 확률 : 0.94) 긍정
MA010120220806167899,네마커피 삼청점,드립커피 맛있었어요. 신해철 노래가 나오는 화장실이 인상적,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,사장님 친절하시고 커피도 너무 맛있어요! 파이도 잘 먹었습니다 ^_^,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,한옥분위기의 고즈넉한 삼청동카페 네마커피 조용한 분위기에 혼자서 커피한잔 즐기기 좋은곳☕️!!,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,분위기 좋고 커피가 맛있어요!,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,커피도 애플파이도 너무 맛있습니다!,(긍정 확률 : 0.98) 긍정
MA010120220806167899,네마커피 삼청점,직원분들이 너무 친절하시고 애플파이가 너무 맛있어요🥹커피도 훌륭합니다!,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,굿,(긍정 확률 : 0.94) 긍정
MA010120220806167899,네마커피 삼청점,커피와 디저트 모두 맛이 좋고 인테리어도 요즘 갬성으로 예뻐요~,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,친절하시고 한옥 지붕과 멀리 북악산과 인왕산이 보이는 뷰가 있습니다. 바리스타 분도 친절하시고 위치도 삼청동 메인로드에 있어서 좋아요.,(긍정 확률 : 0.99) 긍정
MA010120220806167899,네마커피 삼청점,한옥 좋아하시는분이라면 필수입니다!!! 따뜻한 커피와 달달한 애플파이 조합 못참쥬 💛,(긍정 확률 : 0.98) 긍정
MA010120220806167899,네마커피 삼청점,한옥뷰 카페. 커피 맛있어요. 애플파이가 없어서 아쉬웠어요,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220806491125,소선재,깔끔하고 나쁘지 않아요 ◡̈ ✿  다만 주말엔 사람이 많아서 정신이 좀 없긴하네요,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,👍🏻,(긍정 확률 : 0.84) 긍정
MA010120220806491125,소선재,청와대 갔다가 웨이팅 하면서 까지 먹었는데 맛은 있더라구요,(긍정 확률 : 0.96) 긍정
MA010120220806491125,소선재,맛에 비해 비싸다는 느낌.. 이 근처에서 어른 모시고 가기엔 좋을 듯....,(부정 확률 : 0.93) 부정
MA010120220806491125,소선재,"대기 조금 있었지만, 맛있었어요 ☺️",(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,반찬이 많아서 놀랬어요 ㅇㅁㅇ ! 정식도 부족함 없이 배부르게 먹었습니다. 다음엔 굴비를 먹으러 가보고 싶어요 :),(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,정갈한 반찬과 분위기 덕에 어르신 모시고 가기 괜찮습니다,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,가족끼리 특별한날 식사하기 좋은 곳 같아요~! 분위기도 좋고 음식도 맛있고 직원분들도 친절해서  기분좋은 식사 시간이었어요~!!,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,"한옥 분위기가 너무 예쁘고, 음식도 깔끔하고 정갈하니 맛있습니다~! 삼청동 쪽에서 한식 먹으면서 한옥 분위기 즐기고 싶으시다면 너무 강추입니다~! 이모님들도 너무 친절하세요~ 가족들이랑 가도 좋고, 데이트 하기도 좋은것 같습니다^^",(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,오늘 소선재를 방문했습니다. 음식은 그렇다고해도 서비스가 너무 별로였습니다. 손님응대방식과 태도가 사장님이 계실때와 아닐때가 너무 차이나는것같습니다. 손님이 불러도 직원들끼리 얘기하느라 듣지못하는 경우도 있어 앞으로 서비스가 개선이 되어야되지않나합니다.,(부정 확률 : 0.96) 부정
MA010120220806491125,소선재,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,음식 정갈하고 맛있었습니다 매장에 손님이 많았는데 직원분들도 너무 친절했어요!!:) 재방문 의사 있어요~!!!,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,빙수도 맛있고… 크로플도 맛있고… 인테리어도 독특해서 좋아요!,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,좋아요~,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,대추차도 진하고 요거트도 맛있어요. 한옥 분위기도 좋구요.,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,열한명이 가서 정신없었을텐데도 친절하게 응대해주신 사장님 감사해용^^,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,몇년째 자주 가는 카페입니다. 제가 아끼는 사람들만 데려가요 ㅎㅎ 조용하고 아늑하고 따뜻한 느낌이 너무 좋아요. 주말에 가도 사람 많이 없고 조용히 오래 머무를 수 있어 좋았는데 요즘은 거의 만석이라 아쉽네요 .. 그래도 사장님 항상 친절하셔서 좋아요 :),(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,지나가는길에 우연히 들렸는데 와플도 커피도 차도 너무 맛있습니다♡ 인스타맛집 이런곳보단 요런곳이 찐맛집인듯,(긍정 확률 : 0.98) 긍정
MA010120220806497802,소격동60,한옥카페는 역시 커피가 더 맛있는듯.. 넓지않아서 좀 답답하긴 하지만 매력적인 곳이에요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"삼청동에 대형견 동반도 가능한데 짱 맛있는 레스토랑이라니!!! 🐕🧸🐶 봉골레랑 리조또도 맛있고, 직원분들도 엄청 친절해요🤍",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,데이트하기나 특별한날에 차분하게 분위기내기 좋아요. 파스타 정말 맛있습니다. 피자도 물론이고요. 서촌 나들이 오셨다면 어수선하지않은 분위기에서 여유있게 식사하기 딱 좋아요 무척 친절하신 직원들도 장점입니다 😀,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,진짜 이탈리아 현지에서 먹었던 피자와 완전 똑같았어요!! 정말 맛있었어요 피자💕 그리고 로제 파스타는 시간이 지나서 먹으니까 훨씬 더 꾸덕하고 맛있더라구요~ 조용한 분위기에서 애견동반 가능해서 정말 좋았어요~!!,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,파스타 맛은 나쁘지 않았으나 인상적이지도 않음. 피자는 ... 할말이 없음... 롤링파스타 7천원 메뉴같은걸 2만원 넘게 받음. 전메뉴가 가격대가 있는거 대비 가성비 너무 떨어짐.,(부정 확률 : 0.95) 부정
MA010120220806582351,베테카텐,"힙하면서도 고급스러운 분위기에, 맛있는 요리까지! 너무 좋았습니다~ 사장님이 친절하셔서 진짜 기분좋게 머물다왔어요!ㅎㅎ",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,삼청동에 데이트하기 좋은 곳 같네요~! 매장도 깔끔하고 조용한분위기고 애견 동반도 가능해서 댕댕이랑 데이트 하러 오기도 좋을곳 같아요! 뇨끼는 제가 먹어본것과는 다르게 굉장히 쫀득한 식감이고 새우 먹물 파스타는 처음 먹어본 맛!! 다른파스타 맛도 궁금한 곳이었어요~!!😋😋,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,진짜 조금 아쉬웠음,(부정 확률 : 0.61) 부정
MA010120220806582351,베테카텐,"식전빵이 맛있어요. 갈색봉투에 담겨 나오는데, 로컬감성이 나서 좋더라고요. 애플브리치즈피자 크키는 미디움 사이즈 정도이고 씬인데요, 바삭한 씬 피자예요. 새콤달콤 맛있습니다. 버섯크림리조또도 맛있어요. 늘 먹지만 또 먹고싶은 메뉴예요. 참, 여기 반려견 동반식당입니다.",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"사장님 정말 친절하세요!! 강아지 물도 챙겨주시고 음식 안내도 자세히 해주시고, 커트러리도 요청 안했는데도 새로 주시고❣️ 감사했습니다",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"꽁치파스타는 처음 먹어보는데 , 중독성 있는 맛이에요! ㅎㅎ 맛있었어요 ㅎㅎ",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,잘먹었습니다,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,"네이버 후기가 모두 바이럴 광고인지…  일단 모든 음식이 다 맛이 없고 심지어 조리된 상태도 이상할 정도로 성의가 없었습니다. 파스타 면은 다 삶아 둔 것을 데워서 주는 데 심지어 따뜻하지 않은 것부터 불은 면까지 소스도 맛있는 게 하나도 없었네요. 봉골레, 새우 크림, 날치알 크림, 바질페스토 시켰는데 정말 다 맛이 없었어요.  피자라도 맛있겠지 했지만, 도우를 화덕에 구운 것도 아니고 또띠아 같은 것에 치즈 약간 얹어주는 게 끝. 음식이 가격대비 만족은 고사하고 정말 기본적인 성의도 없게 느껴집니다. 가족 모임하면서 일인당 가격은 3만원이 넘게 나왔는데 편의점 즉석식품보다 못한 퀄리티에 예약한 제가 얼굴을 못 들고 나왔습니다. 기본적인 성의를 갖춰서 음식을 내시라고 후기 남기네요.",(긍정 확률 : 0.97) 긍정
MA010120220806582351,베테카텐,삼청동 데이트코스로 딱이에요:)  조용한 분위기의 매장 그리고 맛있는 음식들과 함께 시간 재밌게 보내고 갑니당 ❤️ ❤️,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,청와대갔다가 방문했어요~~ 꽁치대파오일파스타와 해산물토마토파스타 먹었는데 꽁치대파오일은 꽁치 특유의 맛이 묘하게 파스타랑 잘 어울리네요! 해산물토마토도 살짝 매콤해서 더 맛있었어요~~ 평일콜키지 무료에 댕댕이까지 가능하고 키즈프렌들리 레스토랑이라 사장님 인심에 갬동...평일에 와인들고 댕댕이 데리고 가고싶네요ㅎㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,강아지 한마리 데리고 방문했었는데 좋아요. 주차가 힘들었지만 사설에 주차하고 걸어가며 구경하기 좋구요. 제가 가는 도중 넘어져서 무릎을 다쳤어서 밴드하나 부탁드렸는데 주셨네요. 친절하시고 양도 꽤 많아 만족합니다. 재료도 신선하구여.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"가족과 방문했어요. 너무 친절하시고, 맛있어요. 차분한 분위기로 정말 좋았어요. 감사합니다.",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,넓고 조용해서좋았습니다 피자와 셀러드가 너무맛있었어요 풀 싫어하는 저도 먹기좋았습니다 5명 플러스 돌아기데리고 가서했고 아기의자는 1개있었어요 넓어서좋았습니다 5명이갔는데도 아주편히 식사할수있는 넓은테이블있구요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,강아지 데리고 갔는데 너무 친절히 대해주시고 배려해주셔서 감사했어요 ♥︎ 음식도 식전빵부터 파스타 리조또 피자까지 너무 맛있었네요..! 강아지 없어도 꼭 세 번 이상 더 방문하고픈 삼청동 찐맛집이에요❤︎❤︎❤︎,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,클라시카피자랑 버섯크림리조또 먹었는데 둘 다 맛있고 매장 분위기도 좋아서 만족스러웠어요😊,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,주말 점심에 예약하고 갔는데 조용하게 식사할 수 있었어요! 계신 분들 다 친절합니다 ㅎㅎ,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,가족식사하러 갔어요. 맛있어요. 가격은 좀 센편,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,분위기는 좀 그렇지만 맛은 있어요,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,오랜만의 방문인데 더 맛있어진것같아요! 주차어려운 삼청동에서 주차도되궁! 특히 버섯크림리조또 강추강추초강추!! 이건 꼭드셔부세용 인생리조또 ㅎ 하나도 안느끼함 음식도 금방나오고 식전빵도맛나요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,삼청동에서 근무할때 좋아하던 맛집인데 오랜만에 방문했는데 여전히 맛있네요! 🥗🍝 갤러리 탐방할때 가기 좋아요 파스타 굿굿,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"콜프 이용했어요! (1인1메뉴시 1병 콜프구요. 2번째 병부터는 병당 3만원, 잔 차지 잔당 7천원이라더라구요. 잔은 그냥 막잔인데 콜키지에 잔 차지까지 따로..ㄷㄷ 결국 4만4천원 더 냈어요.)  음식은 넘 맛있었어요~~ 다른 업장과 달리 브레이크타임 없어 좋았구요.",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,삼청동 데이트 할 때마다 들리는 베테카텐 댕댕이들 데리고 갈수도 있어서 더 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"분위기가 예쁘고 파스타, 피자가 맛있었어용ㅎㅎ 특히 고르곤졸라 피자가 엄청 고소한 치즈를 썼는지 너무 맛있었습니다아👍👍",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,맛있는데 사이즈가 좀 작아요~,(긍정 확률 : 0.97) 긍정
MA010120220806582351,베테카텐,엄~~~청 맛나다는 정도는 아니지만 걍 쏘쏘 가격은 맛이나 재료구성대비 비싼편,(부정 확률 : 0.57) 부정
