상가업소번호,가게명,리뷰,evaluation
MA010120220806491125,소선재,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,생각보다 반찬은 쏘쏘.  보리굴비는 괜찮았는데 가격대비 다른 반찬들이 별로,(긍정 확률 : 0.80) 긍정
MA010120220806491125,소선재,넘 인테리어 예쁘고 보리굴비 맛집,(긍정 확률 : 0.93) 긍정
MA010120220806491125,소선재,맛있고 친절하고 좋아요,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,그렇게 리뷰 좋아서 가족 같이 방문했는데 전혀 한정식 느낌이 없음. 보채고 빨리 주문만 받으려고 하고 그냥 패스트푸드집느낌. 게장은 전문점 게장 전문점 처럼 못하더라도 어느정도는 해야지 비린내가 좀 심했어요. 떡갈비는 그냥 보통 수준 그냥 대기업 제품이 더 좋을듯. 보리굴비는 좀 많이 기대 했는데. 동생이 엄마 집에서 구운 굴비가 더 맛있다고 하네요. 항상 그랬어요. 뭐 먹어도 대기가 있는집가서 먹으라고. 들어가니 두 테이블 만 있고. 아기 소음때문에 요란했어요. 다음엔 옆집 청수정사보기. 또는 줄 제일 긴 수제비집으로 갈래요.,(긍정 확률 : 0.84) 긍정
MA010120220806491125,소선재,외국인 친구들과 방문했는데 쏘쏘. 다시 갈 생각은 없습니다.   조선족 아주머니가 서빙받았는데 좀 불친절하더라구요. 또 가격 비싼데 양이 너무 적어요.밥공기도 너무 작아요. 친구들이 눈치보며 밥 1공기 더 시켰어요.  보쌈은 차갑게 식어서 나왔더라구요. 외국인 친구들 보기 좀 민망했네요;,(부정 확률 : 0.92) 부정
MA010120220806491125,소선재,쏘쏘,(긍정 확률 : 0.75) 긍정
MA010120220806491125,소선재,냉녹차물에 밥 말아서 굴비얹어 입속 직행~ 아 행복해! 정갈한 밑반찬과 된장찌개 ~ 쪼아쪼아 친절한 사장님,(긍정 확률 : 0.97) 긍정
MA010120220806491125,소선재,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,맛있고 좋아요,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,"맛있어요 보리굴비 , 떡갈비 굳",(긍정 확률 : 0.93) 긍정
MA010120220806491125,소선재,다 맛있어요~,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,"재방문 의사 없습니다. 전화로 룸(어른3, 1살아기, 4살아이, 1학년 / 6명) 예약했는데 반찬 리필 요청하니 코스를 3개밖에 안 시켜놓고 리필 요청하면 어떡하냐 라고 말씀하시더군요. 일본에서 온 조카들이었는데 멀미로 아파서 밥을 못먹는 상황이라 예약과 다르게 코스를 하나 덜 시켰더니 싫은티 엄청 내셨어요. 주차 안내 문자도 잘못줘서 레페토 주차장 관리자님이 화 내시더군요. 여기 주차 안된다고 합니다. 제대로 공지하시기 바랍니다. 음식 리필은 콜해도 오질 않으셔서 딱 2번했구요. 예약과 다르게 코스 수를 못시키니 다른 음식 추가 주문했고, 눈치주셔서 더 주문 하겠다고 하니 기분 나쁜 표정 드러내시며 됐다고 하셨습니다. 재방문 하시는 분들은 사장님과 대화를 안하고 별다른 요청없이 식사만 하신 분들이겠죠",(부정 확률 : 0.56) 부정
MA010120220806491125,소선재,부모니 모시고 가기 정말 좋은 곳입니다 내부가 좁아서 예약필수입니다ㅠ 보리굴비가 진짜 별미!,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,굳,(긍정 확률 : 0.87) 긍정
MA010120220806497802,소격동60,방같은곳에서 먹었는데 쿠션 엄청 편하고 아늑했어요~ 음료도 카야도 맛있었어요~,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,정말 잘쉬다가 올수있는곳이에요.,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,.,(긍정 확률 : 0.84) 긍정
MA010120220806497802,소격동60,"조용하게 대화나누기 좋아요. 한옥까페지만 자리가 입식, 좌식 다 있어서 선택가능.  골목안쪽에 있어서 지나치기 쉬워요.",(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,굿이에요,(긍정 확률 : 0.98) 긍정
MA010120220806497802,소격동60,자주 가는 카페 더치아메리카노가 맛있어요!,(긍정 확률 : 0.98) 긍정
MA010120220806497802,소격동60,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,공간이 주는 아늑함이 좋았어요~,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,친절해요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,빙수 맛있다,(긍정 확률 : 0.97) 긍정
MA010120220806497802,소격동60,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,망고빙수 망고가 신선해요! 냉동 안 쓰시는 것 같았고요 싱싱했어요오 대신 요 위에 아이스크림은 바닐라보다 요거트나 상큼한게 어떨까 싶었어요🥹  아메리카노는 진~해요 시원합니다앙🤍 음료 종류가 많아서 다음에는 다른 거 시켜보고 싶네용  생각보다 안에 한적하고 조용해서 대화하기 좋아요!,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,분위기좋고 맛도좋고😘😘😘,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"친절하시고 깔끔한 매장, 맛은 쏘쏘",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,시설도 깔끔하고 좋았는데 음식은 조금 아쉬웠습니다ㅠㅠ 이날 사람이 많아서 그랬던건지 다음에는 다른 메뉴를 시켜먹어야 할거 같아요.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,가성비가 너무 안 좋습니다.. 양도 너무 적고 풀만 있는 저 샐러드가 2만원...피자 파스타 스테이크 샐러드 리조또 메뉴 다 주문해서 먹었지만 양이 너무 적고 맛도 쏘쏘.. 재방문 의사 없어요ㅠ 친절하기는 합니다.,(부정 확률 : 0.63) 부정
MA010120220806582351,베테카텐,그닥,(부정 확률 : 0.95) 부정
MA010120220806582351,베테카텐,"찐맛집입니다! 화덕피자,파스타,리조뜨,샐러드 다 맛있고 플레이팅도 예뻐요~~ 70대 부모님도 대만족하셨습니다!",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"꽁치스파게티 정말 별미에요!! 분위기도 좋고 친절하셔서 다음주에 삼청동 올일있는데, 또 방문하려구요! ♡",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,리조또는 크림에 밥을 섞은 크림국 바질페스토 오일 파스타는 불어터진 면과 말라비틀어진 오일  사진 잘 보면 리조또에 밥알이 동동 떠나니고 오일파스타도 말라 비틀어진게 보일 겁니다. 가격도 2만원이 기본인데... 퀄리티 양 전부 별 제로 입니다. 다신 안가요. 재방문의사 제로입니다. 사람이 없는 이유가 있었습니다.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,기대를 안하고 들어왔다가 찾게 된 맛집!!!!!  뇨끼 넘 맛있어요!! 바질 파스타는 와우!!  와인과 함께 먹으면 진짜 감동입니다,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"식전빵부터 뇨끼, 파스타 모두 맛있음 무척 친절하시고 음식도 빨리 나왔어요 분위기 좋은 식당이라  친구들과 종종 들르고싶은 곳☺️",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,사과와 꿀 얹은 씬피자 맛있습니다^^ 알리오 파스타도 약간 매콤한맛이 가미되어 있네요.밑에 깔린 소스를 다 비벼서 먹어야 잘 어울리는듯 싶습니다.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,⭐️❤️🌈💛💙💚,(긍정 확률 : 0.84) 긍정
MA010120220806582351,베테카텐,웨이팅 하고 있을 때 먼저먹고 나온 커플들이 나오자마자 다시는 이 가게 안갈거야라고 했어요 그때 그냥 갈걸...맛이.........,(부정 확률 : 0.51) 부정
MA010120220806582351,베테카텐,28000원짜리 샐러드 치고는 턱없이 양이 적고 내용이 부실하고 아보카도는 안익어서 포크도 안들어 갔어요. 나머지 두가지 요리도 비슷한 퀄리티입니다~ 주방도 두건 없이 요리하다 보니 접시에 머리카락이 살포시 올라와 있더군요~ 피클 조차 없이 물과 주문한 메뉴 세접시만 달랑~ 가격대비 실망이에요,(긍정 확률 : 0.97) 긍정
MA010120220806582351,베테카텐,다른 리뷰를 보고 기대를 많이 하고 예약까지 해서 방문하였지만 재료소진으로 세번이나 메뉴 변경을 요쳥주셨고 콥 셀러드에 아보카도는 포크가 들어가지 않을 정도로 익지 않은채 그냥 주셨습니다. 그 외 파스타도 물이 너무 많았고 간이 되어있지 않았습니다. 재방문 의사는 없을 것 같네요.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,친절합니다.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,피자는.. 도우가 또띠아 입니다. 새우관자애호박 오일파스타는 오일이 안느껴져요. 이런 오일 파스타는 첨이었습니다. 토마토 파스타는.... 말잇못.. 서버하시는 분도 너무 서비스가 별로입니다.. 이런 리뷰 잘 안남기는데..ㅜㅜ 추석에 연곳도 별로 없고 오평점 괜찮아서 왔는데 오랜만에 파스타 먹고 충격 먹었어요... 확실하게 개선이 필요하실거같아요. 토마토는 시판용 파스타네 새우 냉동 관자 넣은 티가 너무 나요 ㅠㅠ 오일 파스타는 오일시어링이 하나도 안되어있어요....,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,음식도 괜찮았고 무엇보다 친절합니다 예약후 차가 막혀 매장에 오래 머물게 되었는데도 끝까지 친절하게 대해주셨습니다 감사합니다^^,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"청와대 보고 너무 더워서 가장 가까운 곳 간건였는데, 그날 바빠서 그런건지 직원분들 서로 손발 안맞는게 손님들한테 다 보일 정도로 가게가 어수선 했습니다. 식전빵 30분 넘도록 나오지 않아서 달라고 몇번을 말했는데도 안나와서 또 말하니 쳐다만 보고 대답 아예 안하구요. 나중에 주면서도 미안하다는 말 한마디 없구요. 리뷰 왠만하면 안쓰는데 바빠서 다른 테이블은 주문이 잘못나갔는지 싸우고 있고 리조또랑 봉골레 진짜 맛없고 피자가 제일 그나마 나았네요. 음식도 맛없고 불친절하고 다신 안가고 싶네요.",(긍정 확률 : 0.97) 긍정
MA010120220806582351,베테카텐,식전빵이 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,굳,(긍정 확률 : 0.87) 긍정
MA010120220806582351,베테카텐,도미 스파게티 새롭고 맛있었어요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,음식도 맛있고 서비스가 진짜 친절해서 다음에 또 가고싶은 곳입니다!!,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"음식도 맛있었지만 모두 친절하셔서 너무 좋았어요. 아기+반려견 동반이었는데 잘 챙겨주셨고, 근처에 있는 반려견 동반 까페까지 알려주셔서 정말 감사했어요. 담에 강아지랑 또 놀러갈게요^^",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"전시회 보러갔다가 어른2유아2 총 4인으로 이용했습니다. 아이들이 많이 먹는 편이 아니라 메인 세개 주문했는데 파스타, 리조또는... 각각 2만~2만5천원 금액이 무색할 정도로 평범했고 특히 리조또는 밥알이 너무 퍼지고 죽 같았어요... 함께 주문한 고르곤졸라 피자는 도우를 잘 만드셨더라고요.   전반적으로 직원들 서비스 교육이 미흡했던 것 같아요. 들어가서 10분 뒤에 물 세팅ㅡㅡ 여러번 불러도 정신이 너무 없으셔서 버림받은 느낌... 식사 중 물 추가요청 해서 병은 가져가셨는데 물이 돌아오지 않음... 피자에 같이 나오는 꿀 종지를 테이블에 놓으면서 엎어버리셨는데 그건 제가 닦아야 하는건가요? 저희는 그냥 워크인으로 검색도 안해보고 들어갔는데, 데이트로 방문하실 목적이면 절대 비추요. 어수선합니다.",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"기대하고 갔는데, 실망입니다. 테이블도 그렇게 많지 않았는데, 첫번째 서빙부터 주문하지도 않았던 음료가 나오지 않나. 음식을 여러개 주문했는 데 한가지가 나오지 않아서 물어봤더니 알아보겠다더니 답변도 없고 다시 물어보니 이제 들어갔다고 하고... 이렇게 서비스가 엉망이고 불친절한 곳은 처음입니다. 음식은 특별하지 않습니다. 음료가 맛없어서 남겼습니다. 재방문의사 없습니다. 좋지 않은 경험이었습니다.",(부정 확률 : 0.95) 부정
MA010120220806582351,베테카텐,아이포함해서 갔는데 맛도 좋고 어른도 아이도 다 좋아해서 재방문 의사가 있습니다~~,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,북촌 맛집 베테카텐에 다녀왔어요~^^* 와.. 애플브리피즈피자 너무너무 맛있었어요~~^^* 이건 무조건 주문ㅋ 그리고 새우먹물파스타는 고급진 진한 스프랑 먹물면이랑 같이 먹는 느낌..ㅎ 꽤 독특한 맛이었어요~^^*,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806582351,베테카텐,"피자가 맛있습니다. 아이 동반 가능 식당임에도 아기의자가 없다는점과 주문한 모든 파스타와 리소토에 페퍼론치노가 들어있었다는 것(들어간다고 주문시 고지해주셨으면 빼달라고 말 할 수 있었을 것 같습니다), 양이 다소 적은게 아쉬웠어요.",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,청와대 가기전에 점심식사했는데 아주 만족스러웠습니다. 다른 음식도 다 맛있었지만 의외로 콥샐러드가 맛있었어요!!,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"재료 본연의 슴슴한 맛..제 기준엔 면의 씹는 맛이 부족, 양과 질, 서비스 대비 가격이 비싸다는 느낌에 아쉬웠어요.",(부정 확률 : 0.72) 부정
MA010120220806582351,베테카텐,친절합니다,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"솔직히 가격 대비 음식의 맛이 너무 별로라...많이 실망했어요. 밀가루 맛이 더 많이 났던 뇨끼는 처음이었네요 ㅠㅠ 원래 좋지 않은 리뷰는 잘 남기지 않으려 하는데, 2만원 대 메뉴에 이런 맛은 좀 너무하다고 생각했어요ㅠㅠ... 인테리어나 분위기는 깔끔했습니다!",(긍정 확률 : 0.87) 긍정
MA010120220806582351,베테카텐,일단 직원분이 정말 친절하셔서 기분 좋았구요 파스타랑 피자는 뭐 말할 것 없이 맛있었구요 아이동반 반려견동반 가능해서 가족 모임하기에 좋은 곳 같습니다 근처 사는 친구랑 갔는데 친구도 여기 맛집인데 몰랐네 하더라구요 삼청동에서 안정적으로 맛있는 집 찾으시면 베테카텐 추천합니다.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,동네 주민들이 찾는 맛있는 파스타집,(긍정 확률 : 0.95) 긍정
MA010120220806582351,베테카텐,반려견 동반이라 방문했는데 너무 친절하게 맞아주셔서 기분좋게 식사 했어요 음식도 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,간이 조금 싱거웠어요,(부정 확률 : 0.93) 부정
MA010120220806582351,베테카텐,굿굿,(긍정 확률 : 0.94) 긍정
MA010120220806582351,베테카텐,외국인 친구와 갔었는데 근처 맛집이 너무 많은데 아쉬웠습니다. 리뷰 평가 대비 만족도 떨어집니다. 일단 신선하고 좋은 재료로 정성있게 만드는 음식이란 생각은 안 들었습니다: 음식량이 적고 모양이 예쁘지도 않았습니다. 맛은 쏘쏘. 스테이크는 좋은 고기 쓰더라고요!   그냥 집에서 내가 해서 먹는 요리 정도 수준이라고 저는 평가합니다.,(부정 확률 : 0.95) 부정
