상가업소번호,가게명,리뷰,evaluation
MA010120220806491125,소선재,떡갈비 보리굴비 주문! 양 맛 과하지 않고 메인은 괜찮은편 알려진거에 비해서는 그냥 쏘쏘~ 부모님과 같이 갔는데 집에 와서도 기분이 나빠서 리뷰 답니다 떡갈비 곁들임 부추무침이 부족해서 밥이랑 같이 부탁! 당시 반찬 두 가지를 더 부탁 하려다가 조금 남아 있기에 한꺼번에 못 시키고 나중에 녹차물과 시켰더니 대 놓고 직원께서 한꺼번에 시키라고!  처음부터 음식도 성의없게 놔 주시더니...친절함이란 전혀ㅠ 네!!그렇게 하려 했는데 반찬이 조금 남았길래 한꺼번에 못 시켰어요  빈그릇 드리려다 그렇게 된거고요! 대 놓고 그런건 그렇다 치는데 공간이 좁은 편이고 소박한 오래된 한옥같은데라 주방에서 뒷담화 소리가 제 귀에 들렸습니다 한번에 안 시킨다며! 얼마나 부모님께 민망했는지 모릅니다 너무 야박하네요 먹는장사를ㅠㅠ,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,맛있게 잘 먹었습니다 ~~^,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,음식 대비 가격이 비싸요. 그다지 만족스럽지 못했습니다. 들어가자마자 바로 우측룸은 화장실 냄새도 났어요 ㅠ,(긍정 확률 : 0.60) 긍정
MA010120220806491125,소선재,여기는 전화로 꼭 예약하고 가세요 웨이팅의 의미가 없어요 전화예약하고 시간맞춰가면 돼요 1시간20분 기다렸는데 대기석고 없고 자리있어도 예약자리라 대기는 넣어주지도 않아요 맛은 있었지만 지쳐서 만족도가 확 떨어졌어요 꼭 전화 예약하고 편히가세요 가게앞에서 기다리는 사람에 대한 배려사 전혀 없는집이에요,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,음식이 맛있는데 양이 너무 작아요 더달라해도 절대 많이 안주셔서 자꾸 달래기 미안하더라구요,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,대기순으로 들어가지만 2명일시 2명자리 나올때까지 무한대기해야 합니다 꼭! 4명이서 가세요 떡갈비빼고는 제사에 올라오는 나물이 4가지 입니다 ㅠㅠ,(긍정 확률 : 0.79) 긍정
MA010120220806491125,소선재,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806491125,소선재,친한언니 육순밥 먹었는데 좋아하시네요,(긍정 확률 : 0.97) 긍정
MA010120220806491125,소선재,굿,(긍정 확률 : 0.94) 긍정
MA010120220806491125,소선재,굿,(긍정 확률 : 0.94) 긍정
MA010120220806491125,소선재,청와대 관람후 분위기 좋은 한옥식당에서 맛있게 식사했습니다. 밑반찬들 전부 맛있고 개인적으로 보리굴비가 참 맛있었습니다.,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,맛이 자극적이지 않고 깔끔하고 너무 맛있습니다 낙지볶음 굿!! 맛나요 예쁜 한옥집에 대접받는 느낌 입니다 좋은사람과 맛있는 식사를 할수있는곳,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,너무 맛있어요👍🏻👍🏻,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,맛있어요👍🏻,(긍정 확률 : 0.98) 긍정
MA010120220806491125,소선재,간이 슴슴한 한식. 반찬 모두 맛있지만 가장 신기했던 건 엄청나게 연한 도라지.,(긍정 확률 : 0.94) 긍정
MA010120220806491125,소선재,정말 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,너무 맛있습니다. 최고에요! 서비스 너무 감사합니다!,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,"원래 단골이었는데 해외에서 오래 살다 귀국 후, 생각나서 방문했는데 된장맛이나 짱아찌 밑반찬들이 변함없이 깔끔하고 간도 훌륭했어요 음식도 조금씩 담아 리필을 할 수 있어서,음식낭비도 없고 응대도 여전히 좋았습니다  가끔 생각나고 좋아하는 식당이라 오래오래 장수하시길 ~~기원합니다 또 갈께요^^",(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806491125,소선재,편안한 분위기에서 식사잘했어요 테이블이 꽉 차 있어서 바빴지만 직원분들 다 친절하셨구 음식도 깔끔하니 맛있었어요 부모님 모시고 간거라 걱정했는데 반찬들이 골고루 맛있고 한결같이 정갈하니 좋았습니다  그치만 가격이 비싼 편이긴 해요  그래서 가성비가 좋다고는 말할 수 없지만  궁궐관람 올때 한번쯤은 방문해서 부모님께 식사대접하기는 좋은 식당같아요 덕분에 좋은시간 보냈습니다,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,가족들과 맛있게 먹었습니다^^,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,청와대관람하고 가기 딱 좋네요 친절하시고 음식도 간도 딱 맞고 보리굴비랑 떡갈비가 특히 맛나네요 입맛까다로운 76세 엄마가 칭찬하셨습니다~ 또 갈래요,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806491125,소선재,"청와대 방문하고 점심식사했습니다. 너무 맛난 한상차림이었습니다. 조미료 맛 안나고, 대기업 맛 하나 없는  고급스러운, 정성스러운 맛남이었습니다. 집밥이어 좋았습니다.",(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,좋아요~~~!!!!,(긍정 확률 : 0.95) 긍정
MA010120220806491125,소선재,음식맛은 정갈하니 맛있는데 가성비는 좀 별로였어요~ 너무 바쁘신지 서비스도 별로였구요 특히 가족행사로 비추입니다~ 참 주차도 안 됩니다~ 넘 정신없고 짧은 시간 코스요리 먹기도 여유있게 담소 나누는 것도 가격에 비해 부족한 느낌이었어요~,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,♡♡,(긍정 확률 : 0.84) 긍정
MA010120220806491125,소선재,음식이 정성스럽고 맛나요!!~^^,(긍정 확률 : 0.99) 긍정
MA010120220806491125,소선재,굿,(긍정 확률 : 0.94) 긍정
MA010120220806491125,소선재,"보쌈 ,떡갈비, 간장게장,보리굴비 네가지 주문했는데  깔끔하고 괜찮네요. 주차는 인근 유료주차장에… 커피는 블루버틀에서~",(긍정 확률 : 0.98) 긍정
MA010120220806497802,소격동60,굳,(긍정 확률 : 0.87) 긍정
MA010120220806497802,소격동60,예뻐요  커피 맛있어요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,조아요,(긍정 확률 : 0.90) 긍정
MA010120220806497802,소격동60,커피 맛도 좋고 라떼아트도 예쁘게 해 주셔서 어머니가 좋아하셨어용 ㅎㅎ좌석간 사이가 조금 좁은게 아쉬웠어요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806497802,소격동60,골목 안쪽에 위치한 한옥카페입니다. 붐비지 않고 조용하며 마당에도 좌석이 있어 야외에서 커피를 마실 수 있습니다. 한옥 안쪽에는 좌식 좌석도 있는데 앉아있기 매우 편했습니다. 빙수도 맛있어요.,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,좋아요!,(긍정 확률 : 0.96) 긍정
MA010120220806497802,소격동60,우연히 들어간 작은 한옥카페였는데 진짜 너어어무 좋았어요.,(긍정 확률 : 0.98) 긍정
MA010120220806497802,소격동60,한옥카페인데 좌식도 있고 테이블석도 있어요 좌석이 많지는 않지만 얘기하기 좋은 곳이에요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,조용하고 아늑함  시끌한바깥에서 분리되는 느낌  사장님 손길에 하나하나관리되는것같고 친절하십니다 ㅎㅎ  화장실도깨끗해요  안락함을느낄수있습니다,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,좋아용 ㅎㅎ 좌식 앉으면 더 좋구요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,너무 좋아욥 근데 오픈시간이 정확하지 않아서 업데이트가 필요해요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,두번째방문인데 또 차가운매실차 먹었어용 ㅎㅎ 조그만 꽃모양 배도 들어있고요? 넘 괜찮아서 두 번 먹어도 물리지 않네요,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,디저트도 먹어보고 이번엔 빙수도 먹어봤는데 갈 때마다 실망시키질 않는 메뉴들ㅠㅠ 한적해서 여기만 갑니당,(긍정 확률 : 0.99) 긍정
MA010120220806497802,소격동60,아이스 매실차 강추에요,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,가족들이랑 식사했는데 분위기도 괜찮았어요!,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,여기 클라시카 피자 진쨔 존존맛입니다! 다른 리뷰에서 애플브리피자 그냥 그렇다고 해서 피자 먹을까말까 고민했는뎅 먹길 너무 잘한거 같아요😆 루꼴라랑 치즈랑 듬뿍 올라가 있고 바질 페스토 맛도 너무 좋았습니다 위에 달달한게 뿌려서 있어서 단짠단짠이라 넘 맛있었어요 🍒 라구 펜네 토마토도 진쨔 맛있었어요 펜네면 별로 안 좋아했는데 여긴 넘 맛있더라구요👍 그리고 사장님이 넘 친절하셨습니다,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,좋습니다,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,맛있게먹었습니다.친절하시구요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,맛있고 친절했습니다 양은 약간 부족한느낌이었어요,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,굿,(긍정 확률 : 0.94) 긍정
MA010120220806582351,베테카텐,비가 엄청 오는날 갔는데 아주 친절하게 대해주셔서 기분이 좋아졌어요!!! 비그칠때까지 있다 가라고 하시구 넘 감동이였습니당 요기 피자가 진짜진짜맛나요😍 ❤️❤️,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,강추~~~,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,반려동물 동반레스토랑이라서 너무 행복하고 음식 맛 분위기 정말좋았어요 친절하고 내부 대형견동반도 가능한데 진짜 깨끗해요 불편함없이 편하게 식사할수있게 배려해주셔서 기분좋은 데이트했네욤 주변도 예뻐서 구경하고 산책하기 좋음,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,"뇨끼 먹으러 갔다가 날치알새우크림파스타에 반했습니다!! 살짝 매콤한거 조아하시면 강추합니다ㅎㅎ!! 분위기도 좋아서 데이트, 모임 다 잘 어울리는 맛집이었어여!",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,양이적고 그렇게 맛있는지 모르겠어요,(부정 확률 : 0.95) 부정
MA010120220806582351,베테카텐,심심한맛이매력,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806582351,베테카텐,굿,(긍정 확률 : 0.94) 긍정
MA010120220806582351,베테카텐,도미리조또 맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,굿,(긍정 확률 : 0.94) 긍정
MA010120220806582351,베테카텐,"토마토베이스 진짜 맛있네요,리조또도 너무너무 맛있어요.블랙 셔츠입은 직원분들 모두 친절하고,모두 미남 이더라구요 ㅋ 많이 왔었지만 더 맛있어진듯 , 셰프님의 내공이 느껴집니다 깜놀할정도로 깔끔하고 맛 최고예요, 늘 강추하는 맛집입니다, 베테카텐 굳뜨~!!!!!!♡",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,굿,(긍정 확률 : 0.94) 긍정
MA010120220806582351,베테카텐,주문하려는데 직원들끼리 모여서 수다떠는지 뭐하는지 주문받으러 안 와서 한참 기다림. 뇨끼랑 파스타 시켰는데 파스타 거의 반 넘게 먹어가니까 뇨끼 나옴. 계속 직원들끼리 모여있고 홀을 둘러볼 생각을 안함. 양도 적고 가격은 비싸고 별로 맛도 없음. 계산하고 나가려는데 그건 또 빨리 치우겠다고 나가는 우리랑 부딪히고..ㅋ 직원들 교육 필요할 것 같음. 다신 절대 안 갈거임..,(긍정 확률 : 0.85) 긍정
MA010120220806582351,베테카텐,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806582351,베테카텐,다시는안감,(부정 확률 : 0.96) 부정
MA010120220806582351,베테카텐,.... 음,(부정 확률 : 0.95) 부정
MA010120220806582351,베테카텐,"1시 반쯤 예약 없이 방문했고, 20분 정도 웨이팅 했습니다! 파스타2 피자1 주문했는데 피자주문이 누락돼서 파스타를 거의 다 먹은 후에야 피자가 나왔어요 ㅜㅁㅠ 그래도 피자가 맛있어서 화가 나지 않았습니다..ㅎㅎ 루꼴라 향이 너무 좋더라구요. 아 참, 식전빵은 나오지 않았는데 연휴라 빵이 다 떨어졌다고 하시더라구요.. ㅜㅜ 지금와서 생각해보니 피클도 안주셨었네요...ㅋㅋㅋ ㅜㅜ 음식은 맛있었으나 양이 좀 적은편이구여. 서비스가 대체적으로 아쉬웠네용..",(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,맛있어요,(긍정 확률 : 0.98) 긍정
MA010120220806582351,베테카텐,반려견과 함께 좋은 시간 보내게 되어 좋았어요 물론 식사도 맛있고 만족합니다,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,27000원짜리 콥샐러드. 이게 콥샐러드인것도 황당한데 양이 정말 황당하네요. 이 가격에 이동네에 맛나고 친절한곳 널렸어요,(긍정 확률 : 0.92) 긍정
MA010120220806582351,베테카텐,파스타가 맛있습니다. 양은 좀 적어서 성인 남자분이면 추가 메뉴 주문하셔야 할 듯 싶네요.,(긍정 확률 : 0.99) 긍정
MA010120220806582351,베테카텐,양 적고 음식 맛도 그저 그렇고 가격만 사악합니다. 삼청동이란 지리적 여건만 고려된 가격에 너무 별로였던 식사로 기억에 남는 곳이에요. 맥주가 제일 맛있었어요.,(부정 확률 : 0.95) 부정
MA010120220806582351,베테카텐,"가격에 비해 양이 적고, 맛이 있는지 모르겠다. 실내가 더워서 밥먹을 때 불편했음.",(부정 확률 : 0.97) 부정
MA010120220806582351,베테카텐,좋아요,(긍정 확률 : 0.95) 긍정
MA010120220806582351,베테카텐,"강아지와 함께 갈수 있는 것 말곤 믿고 거르는 네이버 평점 집이네요... 음식 정말 별로고, 머리 묶은 남자 직원분 불친절",(긍정 확률 : 0.95) 긍정
MA010120220806582351,베테카텐,"돈을 20만원도 넘게 썼는데 여전히 배가고파서 추가 주문을 하려고 하니, 추가 주문은 안받는다고 하더라구요. 양 적은게 문제가 아니라, 직원 교육을 제대로 못시킨 문제가 더 큰 듯 합니다. 게다가 계산 시, 부족한 부분을 전달했더니, 직원은 시킨대로 한거라고 하고.. 주방에 계신 분들은 쳐다보다가 눈을 피하고.. 기분이 굉장히 상했습니다.  현실적인 리뷰 달아야 저같은 피해자가 덜 나올 듯 하여 남깁니다. 양 진짜 적습니다.특히 추천메뉴였던 콥샐러드는 인생 가장 적은 양의 음식에 등극했습니다. 생일밥을 사는 자리였는데, 다같이 쫓겨나는 기분이라 지인들께 어찌다 미안하던지.. 그러시면 안됩니다.",(부정 확률 : 0.96) 부정
MA010120220806582351,베테카텐,"다른 식당이 브레이크타임만 안 걸렸으면 가지 않았을 겁니다. 대기팀이 두팀이나 있음에도 앞팀 테이블치우는데 전혀 급하지 않은 속도로 느릿느릿하고...심지어바쁘지도 않은데 음식이 나오는 시간도 무지 오래 걸립니다. 테이블에 늦게 나온 음식 줄 때도 시큰둥하게 줍니다. 양도 저게 답니다. 피자는 성인 남성 손바닥보다 조금 큰 정도의 접시에 딱 맞게 나오고, 파스타는 부대찌개집에서 주는 라면사리보다 양이 적습니다. 저게 각각 클라시카피자 25,000원과 새우먹물스파게티 23,000원입니다. 둘다 메뉴판에 별세개가 붙어 있어서 대표메뉴인줄 알고 시켰던 건데, 최악의 경험입니다. 서비스,양 모두 별점 1개도 아깝습니다. 이탈리아 사람이 오면 맛과 양에 화내고, 직접 요리해서 먹을 맛입니다. 이태리에서 8년동안 뭘..",(부정 확률 : 0.97) 부정
MA010120220806582351,베테카텐,뚜벅이라 쟈철타고 갔는데 역에선 좀 먼듯하나 삼청동길자체가 너무 이뻐서 사진찍으며 걷다보니 금방 도착했어요❗️ 애완견동반입장 가능해서 다음에는 우리 볼보 데리고 갈게여💗💗키즈존⚡️⚡️,(긍정 확률 : 0.99) 긍정
